Epoch	loss_train	loss_test	nll_x	nll_y	loss_vel	loss_con	kl_z0	kl_t
1	46260.470282317976	39775.17450531292	32784.42744676623	6014.2517439549865	-0.3728791755764998	0.008282505546807446	4.614025198312169	0.008437419958522362
2	33962.69487369985	30363.89704129016	26991.889328145917	4852.82628299657	-0.5205951581199166	0.006009266004863992	3.660880008375788	0.0041592366466051845
3	27454.426448737	25939.479647757697	24074.948175514557	3523.245530951933	-0.5619513868806831	0.010843310806865354	3.8490825896282272	0.0032825300755500394
4	23574.398068350667	22935.181737366132	22155.637388094045	2725.055695438002	-0.6438098411802626	0.023844528314938027	4.251521074787839	0.0026204447546248214
5	21055.029940564636	20883.638193398594	20789.637382864792	2690.9228041724186	-0.666890794174419	0.012535851964929018	3.944451492314677	0.0021757560491018307
6	19326.612332838038	19020.895412378683	19596.15738997657	2318.6524770958836	-0.6892033050178364	0.007948819026749935	3.9165867584616625	0.0020436676274586114
7	18140.447771173847	18304.905120481926	18997.19874288822	2427.2171387372405	-0.6961166952827689	0.008345117847344164	3.7560885013187106	0.0021165888126904626
8	17058.21482169391	17700.537106760374	18417.46771199381	2277.292060821411	-0.7002402704403582	0.01574006464227615	3.848367412725446	0.002413043334339577
9	16509.363447251115	17037.16849951891	18362.36531019913	2103.6587525231134	-0.7008303800420749	0.006287673652830373	3.514192716504037	0.0023799762581730665
10	15853.798254086181	16252.172459368725	17523.647109270416	1972.3004112805388	-0.7174558699370388	0.006934039667498076	3.8479110304131567	0.01353147925143261
11	15352.991084695394	15878.291129361194	17437.12880427962	1957.4822898364291	-0.7232186191053276	0.007297858774756771	3.616797422309477	0.02609036913966957
12	14901.423254086181	14993.120624424782	16838.712087935073	1770.255216504037	-0.7320472676272054	0.005068736004990986	3.5781514370138225	0.07578670630453421
13	14380.340676077267	15048.691314738118	17150.581435115462	1863.7154428259914	-0.7232751982757845	0.0077741948776745015	3.101656938014101	0.08774782038995699
14	14004.19617384844	14688.869877949297	16898.675374675786	1640.1604008808672	-0.7242042914611428	0.00446088720172883	3.214797177308375	0.13267136296354623
15	13749.033320950966	14351.686004434405	16914.72589577058	1625.4186892426476	-0.7373748674609735	0.008963752725601714	2.959164374324691	0.13648825947698978
16	13377.326263001485	13941.82811977075	16567.160493536645	1582.2707782627908	-0.7370612515183976	0.003477190745872267	2.9746361126701837	0.15360153519325306
17	13177.521953937592	13794.31579834965	16427.7069998745	1577.5640748214212	-0.7214911093354385	0.00247800721003957	2.8166907213458736	0.16248527869402643
18	12866.793833580981	13631.271028122908	16269.65631536563	1671.131873849565	-0.7260018849628198	0.009473996450114682	2.688872454476005	0.1668890425598765
19	12728.206872213967	13377.409552271587	16489.542085006695	1497.5252213280205	-0.7282353018022765	0.0047058141678122875	2.4460983898745003	0.17953887292579154
20	12482.67956909361	12828.420999100568	16084.909115629183	1456.4595365511525	-0.7390813106992637	0.002731324744210086	2.461458022974262	0.18909360262923133
21	12251.1485141159	12745.167643229166	15906.36317012843	1429.016821191014	-0.7389153628304621	0.002750785246496419	2.5508196424129337	0.22061373913782828
22	12111.121582466567	12638.359403760876	15871.189383837433	1390.0909463047503	-0.7417238468785522	0.0033158070181522623	2.5417772663964167	0.21938164546148206
23	11937.106797919761	12717.303287368222	16023.435821410643	1431.0714603204485	-0.7284992592561357	0.002939037312261032	2.307896298736613	0.21050118292910028
24	11725.23911589896	12196.241370429636	15722.381358768407	1296.7985029309948	-0.7418104963928182	0.003375476591820159	2.343027381373537	0.21838397338208423
25	11564.763707280832	11990.80500648427	15701.962129769076	1298.7590296080155	-0.740958115183206	0.002575588098090077	2.156096471840119	0.2178128498545293
26	11441.058952451709	11844.391517894495	15605.893072289156	1364.4381481002133	-0.7436638166467189	0.0023079143863276065	2.0825404859131758	0.2050781603279203
