Epoch	loss_train	loss_test	nll_x	nll_y	loss_vel	loss_con	kl_z0	kl_t
1	42260.52833549223	35126.91783208819	32353.438957725946	3882.809731886616	-0.42676512128062566	0.008862833402855404	3.06250269211416	0.007187861759139567
2	31762.39167746114	28251.065905156705	27633.812425974855	3055.66730821793	-0.5231401268664324	0.005448528235566425	2.73290328381708	0.005599518693473093
3	26246.760848445596	23697.824953307216	23470.709434220116	2493.570671237245	-0.5587299506101246	0.003582494095125325	3.2811704766298524	0.0038495167001060945
4	22340.583630181347	20745.520009566328	21145.738383746357	2099.12580502346	-0.5771224707278149	0.0033576625668098907	3.234663882686515	0.003639274621626726
5	19898.433371113988	18509.491720572158	19519.479876548834	1751.2543219296647	-0.6105574451104545	0.0025882416930179987	3.3136664138938525	0.0047833414859635316
6	18004.253643134714	17005.648255284257	18611.558559584548	1635.717333913197	-0.633050198457679	0.003966637434975486	3.0447113659917093	0.004497276768414168
7	16830.140786917098	16188.69370387664	17974.36853703535	1477.8642556771592	-0.6519183228036752	0.0026248131139453706	3.2203835565216687	0.009012911039738544
8	15765.539669689118	15113.856536420371	17296.90849353134	1426.4412411169826	-0.6629928986463185	0.0029649729534994497	2.981796103385725	0.00899003105069736
9	15040.025178108808	14690.636656113338	17065.029741025875	1353.3316020465106	-0.6696509812733175	0.009855742441387113	2.8581785689985093	0.012049724918086918
10	14527.154711787565	13866.02837725492	16191.523662422558	1300.0443948017264	-0.6842390397894834	0.0030069104287197743	3.1636688702308056	0.02311235138435058
11	14027.999757124353	13928.709827122813	16648.966603270772	1205.4484685336188	-0.673262853490368	0.003443105240642981	2.747611157748164	0.024881563038068332
12	13492.028983160622	13364.649593431122	16393.603080015488	1132.1019326257288	-0.6803988143584471	0.0027624136264607006	2.579702453085007	0.03560629243210349
13	13273.37410945596	12716.062870125728	15812.37945289723	1129.4301893050747	-0.6865182671880583	0.002032955248742405	2.574644730320477	0.04446217723994492
14	12770.80379695596	12364.71875284712	15821.67379680667	1040.4751360923833	-0.6833003608200362	0.0013350061091401617	2.2638244469033735	0.0583988790001188
15	12433.097150259067	12059.12057557398	15420.151059698434	1080.2901935188138	-0.6836692537927767	0.001742349169827976	2.2905112647454176	0.08743719535040786
16	12189.572781735751	12039.930672603863	15584.99273699435	1082.1831211279155	-0.6823305826492977	0.0013890655456061962	2.09534683241441	0.08682282890244754
17	12121.591078367876	11814.866988201531	15253.489169551749	1096.3158076428115	-0.6700585720837985	0.0018077427443285248	2.0431131621491456	0.1044576634644767
18	11857.567478950778	11690.610385727952	15394.839317032616	1027.526036565575	-0.6715510537951055	0.0011838909850181583	1.8158609474365635	0.15605574320599916
