Epoch	loss_train	loss_test	nll_x	nll_y	loss_vel	loss_con	kl_z0	kl_t
15	12787.328867991484	13068.855156749201	15441.372594473842	1622.882821080022	-0.6322407930042035	0.0018771036711042396	2.2748580199841872	0.033378749496687336
16	12568.543869765792	12911.25948482428	15313.374737919328	1626.130332483651	-0.6202170740301236	0.0013495271991248044	2.146345867516515	0.014084737503918978
17	12360.751330731015	12622.827906599441	15226.773331419728	1541.8709619296626	-0.6263570145677073	0.0006840212682348352	2.0703071009236784	0.040606887183916834
18	12202.978131653656	12306.0389064996	15158.355733950679	1514.384294893795	-0.6351549450200967	0.0005766279284489719	1.9339522614646643	0.04512934333171707
19	12056.385335344215	12364.031955121805	14932.10210538139	1584.0002796307158	-0.6214611604571724	0.0019768511700911074	2.009493023442765	0.03327943939275254
20	11899.89198899929	12280.708273013179	15098.661834814297	1619.914748121755	-0.6246461453148351	0.0008215271301914197	1.7559276335536482	0.044449830064758326
21	11862.516545422286	11875.850745057907	14795.176224291134	1511.080346445687	-0.637632951949732	0.0050390516709054286	1.8258584391194792	0.06967393082742113
22	11532.170998935415	11962.594604882188	14920.974503294728	1573.4961756502096	-0.6230743236054247	0.0013032146077156781	1.6196177794148747	0.06621698347238687
23	11480.38298438609	11718.633935702876	14699.910552491014	1536.155971539287	-0.6315261784452981	0.0007624545625742739	1.7017253321199752	0.08847959572895647
24	11266.709057842441	11556.775353184905	14607.589201028355	1509.7783476125699	-0.636530622697105	0.0005030783078151223	1.6999195783663863	0.09976360211357141
25	11171.132452093683	11848.491685178715	14985.508102660742	1459.112309757513	-0.6230081643540257	0.0012149884776114085	1.5442282410856254	0.07757427467229648
26	11220.882185947481	11548.782529203274	14425.267584365016	1531.191629330571	-0.6147748294729776	0.0014036126113452089	1.6191967451534333	0.10683868535029621
27	10969.764638041164	11301.664586661342	14391.85983988119	1528.0148204279403	-0.6297097868812732	0.00043190025650827695	1.5800469287287313	0.09452193244672812
28	10900.770803761534	11395.8240627496	14505.861178364617	1433.311290996905	-0.624060727917729	0.012067793382178492	1.48129789897809	0.09528290880278657
29	10754.350470191624	11004.36999238718	14198.787717776557	1511.587167563149	-0.6349510575254885	0.0004130146080686059	1.5407060213363208	0.09866898202191526
30	10676.40893364088	11269.878703449482	14341.49637455072	1550.399161341853	-0.6204951708309185	0.011473334633083955	1.3616743902809703	0.10652677862408062
31	10676.24818133428	11064.86669141873	14238.738665010982	1556.6798357003795	-0.6203513842421218	0.0008593043424010563	1.3675911837873367	0.09677767575072785
32	10660.078912349183	11143.040560103835	14343.12941793131	1481.1114287452576	-0.6161380305457801	0.0007440927008854243	1.360770717977335	0.11196821563826583
33	10637.04018807665	10972.821357702676	14301.777150309505	1492.37452731879	-0.6301039880076156	0.0005235591090281313	1.3394910028567328	0.13498275291424588
34	10521.709057842441	11008.419971795127	14193.205483726038	1487.625930542382	-0.6160504006730101	0.0027564431454379337	1.3368289988642683	0.12369813610570499
35	10404.78220369056	10873.822115864617	14135.306887105631	1515.7978008623702	-0.630421462721718	0.0004251645561813499	1.4178731254876231	0.10480706034281764
36	10447.331130234208	10798.611459165335	14053.325394993011	1439.5679237438849	-0.6230504929828948	0.0008594612081419117	1.4014767800657133	0.12615178415950495
37	10316.578646202981	10752.399485822683	14011.768888528355	1527.0726883860823	-0.6222442582773324	0.001065475892977783	1.3040823106186838	0.1212630841535882
38	10272.118124556422	10853.37132463059	14055.109992761581	1564.378200738194	-0.617650257322354	0.002544097130011303	1.2521894880757927	0.13275586835111672
39	10275.436346699787	10686.017188124002	13995.411937774561	1468.4560776975588	-0.6212811553821015	0.0010789533092911109	1.2978684308049016	0.12630276898511303
40	10177.434306245565	10698.303252296326	13880.91531986322	1481.1702670258835	-0.6104140007457795	0.0009140724851080356	1.3178392717251763	0.113377899693224
41	10142.45005322924	10651.324561950878	13891.640256839057	1502.2835962460065	-0.6193502800533185	0.003009342278849286	1.304283177128996	0.11652749381697597
42	10091.973873314408	10461.957493011181	13857.154337435104	1544.6905755478733	-0.6261264321903071	0.0007591542950385033	1.1845475793265687	0.12923708896096142
43	9962.4019251242	10401.34720696885	13771.800303888778	1467.1663147557658	-0.622914665232832	0.0009727381049289395	1.2251491900830984	0.156650617052191
44	9908.50616572037	10397.960304138378	13675.69828898762	1517.0367591541035	-0.6186080296961264	0.004496916200215824	1.2055786848068237	0.14075835049152374
45	9880.184528034066	10423.904228234824	13696.391954123403	1535.5939184804313	-0.6132371309466256	0.0013812747821152305	1.156777824075839	0.15369846383794047
46	9805.038546841732	10203.32989092452	13595.855549870208	1514.4576088414785	-0.6234856962015073	0.0012122721860583978	1.1416729254463611	0.17407762771026014
47	9732.874201561392	10231.54896540535	13613.938719923122	1488.3231598972893	-0.6179264317305324	0.0012612158232502425	1.126211676734705	0.1697272136569404
48	9634.991749467708	9968.656590080871	13452.499491438699	1515.86821086262	-0.6219823720356146	0.0013346020202970686	1.0329295945243713	0.1738367687208584
49	9510.36062810504	9992.764146116215	13422.050487969249	1514.861559395592	-0.6148927567865902	0.0016654105120585464	1.001681610418204	0.18644356489562378
50	9405.391412349183	9751.54361771166	13372.846558007188	1436.5234905401358	-0.6288848466004807	0.002126128747523688	0.9851295014920707	0.224631069757687
