Epoch	loss_train	loss_test	nll_x	nll_y	loss_vel	loss_con	kl_z0	kl_t
1	33799.5017586787	27696.85547413051	25822.055397727272	3764.7830376743286	-0.4922801316933855	0.012005638718584517	2.9037859525233918	0.008975537873537744
2	23871.469949533566	21450.885222968318	21298.30765754132	2945.2443128013088	-0.5675110642903436	0.005465419497340918	2.820894478437986	0.006896094911662508
3	19215.416348065453	18036.820549242424	18544.567837465565	2404.0568545002584	-0.6018464337038928	0.0034886480895314907	3.0672129875372263	0.004561070178330109
4	16526.53666462762	15700.76381714876	16990.46496750172	2077.020804076812	-0.6278615547934183	0.0030482612324483466	2.878082146000928	0.0033289129241592876
5	14845.44731610338	14321.318031163912	16026.72204825241	1822.003536339962	-0.641392150036888	0.0043965657241642475	2.8399900595347085	0.0025583820509885954
6	13593.38163327726	13433.851285403753	15759.15383953168	1643.8087248999225	-0.6567110161479183	0.00574768201471114	2.5370271586846385	0.003495309762297501
7	12451.780088698577	12402.705573131887	14836.130988507231	1499.4642761062328	-0.6766724955937093	0.003669015083785269	2.794343035411572	0.00280220842389159
8	11744.49048019575	11703.782272296832	14415.473065168733	1464.1279898819516	-0.6890738092506555	0.0031622519932133107	2.6773783149141255	0.005918786370967702
9	11166.259328643524	11179.177454588498	14111.653683496901	1365.592730393423	-0.6905925500491434	0.00274635360578778	2.5740181237212885	0.006374487644394977
10	10761.738186267014	10737.082058152548	13843.880767906336	1306.3826147662708	-0.6948192536666702	0.0030160274949263444	2.4974345004919805	0.00741645502768067
11	10364.352462150177	10474.871637181473	13629.959923273933	1264.9529205406336	-0.7081300033353906	0.013419170481647999	2.5109209127662595	0.016146254245982025
12	10095.551192842942	10260.938958118113	13463.785419894972	1201.5605428396177	-0.6972944570638588	0.006847571754781914	2.4876831556483077	0.012378404101680132
13	9749.037314574094	9853.58149588929	13282.289729683196	1128.8205682423488	-0.6985991933785851	0.0018246620139825483	2.3922407055689283	0.01797577540695503
14	9502.145282153235	9193.724932205578	13076.97196485451	1002.6371802968428	-0.7129810298113127	0.0012485257400579484	2.19565613407734	0.035784577535203664
15	9200.579924300351	9351.035285382231	13112.526768035468	1114.5657861462637	-0.7034718033039209	0.001481656710227269	2.102032035507118	0.04181273740308344
16	9000.418278788806	8959.552295863465	12938.48752797865	1052.766481005456	-0.7083730126215406	0.0011469287120803842	1.9800289527772215	0.060529917581186476
17	8761.791825967273	8899.750258264463	12851.057566072659	1049.8822119006113	-0.7049839749480739	0.0012863648022055504	1.9717992156661903	0.06398752878725364
18	8575.526437528673	8655.5027480953	12823.681107954546	1038.7046122064933	-0.7093916221755266	0.001181514195766885	1.7732698907536908	0.10194836357818819
19	8327.995985624713	8391.655257295972	12636.521107739325	1019.0776468072056	-0.6998372010619844	0.000922226286416273	1.6158860248639235	0.10932005999337871
20	8209.19601621043	8402.771150783403	12553.127475034435	1067.4383914831913	-0.6980464652221722	0.0013612957902832505	1.60530096670156	0.14375627915228695
21	8094.465954274354	8174.890021037792	12608.28306323175	985.8475869759384	-0.705324166569828	0.0013532342886957583	1.495711584721715	0.12475707558478863
22	7902.417017128001	7996.616427503013	12526.301028753443	979.1322038298467	-0.7104347390905228	0.0009028872567390608	1.4533596153758446	0.13314239397521846
23	7759.426747209053	7877.033542097108	12268.825066180269	984.8782545357697	-0.716310322941499	0.0016634769458067154	1.6085158616058097	0.1612831568011896
24	7639.749464749962	7669.249640850981	12174.139909392217	1007.9087405034005	-0.7198162454875704	0.0009592023948156185	1.5118153302137516	0.1639562957707187
25	7517.756442116532	7758.4771435950415	12277.897786458334	973.9068627055354	-0.7096114485388617	0.0030503950053543754	1.4103448036288426	0.16193852785040852
26	7489.227882703777	7448.565924694387	12052.447004670283	954.116528051287	-0.7192421340416942	0.0009021759216004043	1.4440430064503482	0.18135904563852578
27	7365.643733751338	7382.703819085744	12026.769751850896	964.0270545476068	-0.7295439873845124	0.0015238322453578477	1.4929301922643152	0.17917847456846683
28	7262.30541749503	7585.393479360365	12162.531728865359	999.2088586055871	-0.7182677806901537	0.0011607922931758496	1.4134733926494587	0.18124943511873565
29	7155.970675944334	7265.192841500947	11994.749607222797	952.2218405983665	-0.7319594731672407	0.0017773366982845934	1.459091390788391	0.1609517776769055
30	6963.425313503594	7111.190588412534	11945.403355285813	917.8547553280497	-0.7360235654618129	0.0017283443174230001	1.4260783172507587	0.1648069832771606
31	6916.962895702707	7168.720128755595	11967.686886621901	934.4004799078318	-0.7340759828727764	0.0019347585443299541	1.428377118320833	0.15966762163093925
32	6830.78496329714	7093.871994985365	11940.941470816115	957.6262050660189	-0.7340850348971764	0.0019547455211634396	1.3526205428704086	0.16398607863539177
33	6803.315644593975	6823.329990691718	11718.730565599173	911.1710396758781	-0.7473199395437214	0.006401443904324771	1.4269921927412679	0.17562135820053826
