Epoch	loss_train	loss_test	nll_x	nll_y	loss_vel	loss_con	kl_z0	kl_t
1	50664.121561668144	43762.05643470447	38073.427029253195	5426.675204048523	-0.38575837463616564	0.010411441516571533	4.008110239863776	0.0073121808760891705
2	39440.982431233366	35187.4849615615	32190.60650459265	4597.216019993011	-0.5479436968081295	0.006078079988519414	3.8126156391046298	0.005705312465707334
3	32725.2636202307	30225.760208666135	27655.558356629394	3921.3341661154655	-0.5981718977800192	0.007492158966609083	4.552446618247718	0.003219660579081113
4	28512.109671694765	27026.369783346647	25624.995045427317	3329.986791446186	-0.6298199269337396	0.004422387249541644	4.322694191917444	0.002669645533614313
5	25812.580479148182	24687.332524211262	24319.5096096246	2930.1483431197585	-0.6544248473149138	0.004418921888993381	3.9355635574450507	0.0021701959250405574
6	23896.739041703637	23108.146521815095	23309.795889077475	2654.131790697384	-0.6785543423872025	0.004302618537133875	3.884860855321915	0.0018764477016362615
7	22456.162023070097	21742.854326827077	22247.257026257987	2489.9742006539536	-0.6952310659634039	0.004769949132380204	3.908438699314008	0.001794633625548321
8	21373.68828748891	20760.8312886881	21358.924158845846	2509.9053280376397	-0.7031725068061877	0.0028772628784310608	3.892647259532453	0.002307085376887466
9	20284.6536823425	19973.583716054312	20992.22829722444	2361.588444426418	-0.7155640833674909	0.0022534377993450472	3.7472724168064495	0.005601658390614743
10	19595.7892635315	19067.081532048724	20794.85860123802	2044.6134930205421	-0.7355098682470596	0.005203431381430394	3.5198378966639217	0.010836676001167906
11	18832.777905944986	18195.405176717253	20192.158696086262	1907.173792244908	-0.7427882125583319	0.006408139650439159	3.4274335935854685	0.032439863707977364
12	18456.561047027506	18059.49256190096	19898.927478534344	1933.7117327120357	-0.7582099077800593	0.002741622573401505	3.7336495844319986	0.04788674929509529
13	17886.782298136644	17610.446566743212	19933.998115515176	1745.8581796469398	-0.760108414358986	0.007107817134953821	3.37480603467923	0.08579009642806677
14	17535.631322094054	17678.926467651756	19942.59533496406	1736.5911845734324	-0.7714779630255776	0.014747643014624381	3.469155381662777	0.09788875365123963
15	17188.3685891748	17040.839669029552	19719.17897613818	1625.0631793817392	-0.7781947439851852	0.006037405379616415	3.311651510933337	0.10652094869948804
16	16824.98487133984	16643.450940994408	19715.068165934506	1628.3037534476089	-0.7859009378634322	0.006600373759330176	2.984606227173973	0.10847895135418675
17	16578.31304347826	16314.285037689697	19332.130266573484	1657.8194416277706	-0.7849754047469971	0.010330069183815306	2.941478343817373	0.12931072650054773
18	16312.255323868678	16292.720809205272	19557.642659245208	1532.8932161666335	-0.8015416091242538	0.005275410189391516	3.025307992776743	0.13953859713702157
